name,rating,user_ratings_total,types,address,latitude,longitude,cluster
멕시카나 가오,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 210-2,36.306474,127.4529863,1
신토불이,3.0,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 석교동 75-11,36.3100089,127.4435964,1
반찬식당,4.2,1284.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 대사동 198-56,36.3121572,127.4211586,1
피자에땅,5.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 석교동 83-17,36.3076387,127.446424,1
추풍령감자탕 대전가오점,5.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 673,36.3047798,127.4548195,1
장충동왕족발남대전점,3.7,6.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 석교동 68-13,36.308584,127.4445079,1
피치원,2.5,2.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 석교동 102-7,36.30744600000001,127.4466813,1
조마루감자탕,3.4,34.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 호동 11-2,36.3057795,127.448209,1
미소야,3.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 문창동 374-4,36.31305619999999,127.4355156,1
투다리,3.7,14.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 부사동 151-8,36.31305619999999,127.4338768,1
피자에땅,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 부사동 128-11,36.3142502,127.4336828,1
페리카나치킨,,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 398-11,36.3085513,127.4500577,1
피자마루가오점,3.9,14.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 660,36.305613,127.4554028,1
처갓집양념치킨 부사점,4.0,17.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 부사동 150-12,36.313842,127.4347463,1
페리카나 가오점,3.5,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 235-12,36.3057518,127.452653,1
행님아,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 628,36.3065018,127.454014,1
다사랑치킨피자,4.3,41.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 528,36.30833490000001,127.4557082,1
죽이야기 대전가오점,3.2,13.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 606,36.3066407,127.4560416,1
페리카나옥계점,3.2,13.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 옥계동 49-1,36.2984472,127.4545697,1
또래오래 가오옥계점,4.6,5.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 중구 옥계동 49-16,36.2977439,127.455068,1
아딸 가오점,3.0,1.0,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 660,36.305613,127.4554028,1
뉴욕뉴욕,3.8,8.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 649,36.3058352,127.4556805,1
마니,,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가오동 648,36.3060019,127.4559027,1
마스터피자 용운판암점,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 용운동 352-6,36.32672170000001,127.4615127,1
다사랑,3.3,8.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 판암동 340-3,36.3164017,127.4598661,1
BBQ치킨 대전판암점 (BSK),4.5,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 판암동 841,36.3179828,127.4582619,1
교촌치킨 용운점,4.5,11.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 용운동 306-3,36.3278882,127.4595962,1
굽네치킨,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 용운동 352-7,36.3265828,127.4614849,1
피자마루,3.9,16.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 판암동 203,36.3167507,127.4609852,1
멕시카나양념통닭,,,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 판암동 479-1,36.3165562,127.4570967,1
피자마루용운점,3.7,10.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 용운동 431-1,36.32811029999999,127.4553744,1
한우농장30년,3.7,196.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 판암동 490-10,36.3182465,127.4560773,1
페리카나치킨용운점,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 용운동 307-11,36.3279437,127.4587629,1
본죽대동오거리점,3.8,17.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 대동 150-2,36.32899889999999,127.4423756,1
교촌치킨 자양대동점,3.2,25.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 대동 192-1,36.3308042,127.4436254,1
멕시카나치킨,3.4,10.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 신흥동 10-10,36.323083,127.4456532,1
벌집삼겹살 대전대점,4.5,2.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 용운동 307-10,36.32791590000001,127.4585685,1
피자이천일용운점,4.0,2.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 용운동 307-1,36.32791590000001,127.4572353,1
기계우동,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 대동 402-8,36.3327207,127.4447364,1
장충동왕족발보쌈자양점,4.0,6.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 자양동 51-10,36.3382479,127.448597,1
호식이두마리치킨,3.7,3.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 용운동 306-16,36.3278049,127.4592907,1
판암면옥,3.7,291.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 판암동 498-21,36.31884100000001,127.4520535,1
미스터보쌈5379 대전용운점,4.3,12.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 용운동 294-14,36.3281885,127.4583234,1
후레쉬팩토리,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 용운동 307-2,36.32793929999999,127.4573819,1
계동치킨,,,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 용운동 498-29,36.3273438,127.4476313,1
스모프치킨,5.0,2.0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 용운동 494-9,36.3275328,127.4477647,1
싱글즈,5.0,1.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 자양동 54-6,36.3373381,127.4480887,1
굽네치킨,2.9,8.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 가오동 461,36.3109684,127.4563546,1
차이하나,4.6,302.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 자양동 90-8,36.3378887,127.4526709,1
해피하우스,,,"['restaurant', 'point_of_interest', 'food', 'establishment']",대전 동구 대동 401-24,36.3332741,127.445111,1
그때그집 병천순대 우송대점,4.4,40.0,"['restaurant', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']",대전 동구 대동 358-1,36.3335579,127.4463224,1
일미닭갈비파전식당,4.4,13.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 가양동 147-1,36.348392,127.4533608,4
짱구네,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 세천동 39-10,36.3415549,127.49218,4
동면민물,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 신상동 228-4,36.3471057,127.4979294,4
장수촌,4.4,14.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 세천동 28-8,36.33935959999999,127.4915928,4
베지봉,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 세천동 5-3,36.33947329999999,127.492677,4
예담,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 신하동 282-2,36.3569288,127.5001739,4
솔향기식당,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 추동 414-8,36.36514989999999,127.476182,4
황금오리,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 세천동 337-2,36.33185330000001,127.4817705,1
식장산다육,5.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 삼정동 29-1,36.3322541,127.4775663,1
대산농장식당,1.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 추동 390-4,36.36829970000001,127.4753362,4
만두예찬,3.5,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 세천동 340-6,36.330816,127.4815635,1
세천추어탕,4.1,30.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 세천동 340-6,36.3307882,127.481606,1
콩밭,3.3,13.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 세천동 348-3,36.3305319,127.4827605,1
원미면옥,4.0,1685.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 비룡동 557,36.331877,127.475409,1
은골할먼네,4.1,48.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 마산동 94-1,36.3861179,127.4970601,4
대청가든식당,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 신하동 13-1,36.3704044,127.5069324,4
절골식당,4.3,54.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 신하동 12,36.3700812,127.5072624,4
라끄블루,4.1,318.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 신하동 67,36.3752778,127.5036111,4
팡시온,4.1,2039.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 신촌동 362-5,36.3778179,127.5040726,4
진고개식당,4.1,31.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 신하동 산 14-16,36.36546779999999,127.5037298,4
비꽃 도토리,4.4,25.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",충북 옥천군 군북면 증약리 414-8,36.3630907,127.5270162,4
본가누룽지삼계탕,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",충북 옥천군 군북면 증약리 1229,36.3599793,127.5253312,4
세거리청기와식당,4.5,15.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",충북 옥천군 군북면 대정리 664-1,36.382184,127.5374522,4
꽃피는산골,3.7,11.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",충북 옥천군 군북면 대정리 664-2,36.3818332,127.5378477,4
더리스,4.1,1500.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 마산동 439-9,36.3861,127.4841,4
와정회집,5.0,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",충북 옥천군 군북면 대정리 768-1,36.39055959999999,127.5312896,4
국빈,3.8,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",충북 옥천군 군북면 증약리 310-1,36.352685,127.5260996,4
메리골드 Marigold,3.7,61.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",대전 동구 추동 228-1,36.378837,127.478669,4
흥부네,5.0,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",충북 옥천군 군북면 대정리 659-7,36.3827075,127.5411495,4
MACYS,,,"['department_store', 'point_of_interest', 'store', 'establishment']",대전 유성구 장대동 372-4,36.3581709,127.3394734,5
천냥디시마트,,,"['department_store', 'point_of_interest', 'store', 'establishment']",대전 유성구 궁동 427-2,36.3616224,127.3514306,5
한국상품권교환소,,,"['department_store', 'point_of_interest', 'store', 'establishment']",대전 서구 만년동 303,36.3693143,127.3805705,6
신세계백화점 대전신세계아트앤사이언스,4.5,3219.0,"['department_store', 'point_of_interest', 'store', 'establishment']",대전 유성구 도룡동 3-1,36.3751677,127.3819045,6
The Animals Observatory - Daejeon Shinsegae Art & Science,,,"['clothing_store', 'department_store', 'point_of_interest', 'store', 'establishment']",대전 유성구 도룡동 3-1,36.3751241,127.3823474,6
메종 갤러리아 대전,4.8,43.0,"['department_store', 'point_of_interest', 'store', 'establishment']",대전 유성구 도룡동 397-1,36.3842253,127.3788806,6
킨록앤더슨 갤러리아 타임월드점,5.0,1.0,"['department_store', 'clothing_store', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1036,36.352308,127.3785493,6
갤러리아백화점 타임월드점,4.2,3874.0,"['department_store', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1036,36.35193750000001,127.3781875,6
Goalstudio_galleria_tw,,,"['department_store', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1036,36.35179,127.3780799,6
치키타 대전 갤러리아 타임월드점 4F,,,"['department_store', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1036,36.35186789999999,127.3782468,6
아자마트,4.0,18.0,"['department_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",대전 유성구 관평동 1206,36.422047,127.3938815,2
09맥가,,,"['department_store', 'point_of_interest', 'store', 'establishment']",대전 유성구 전민동 368-17,36.397499,127.4027976,2
lottedj,,,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 서구 괴정동 119-34,36.33897229999999,127.3789248,6
롯데백화점 대전점,4.0,4520.0,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 서구 괴정동 423-1,36.3406287,127.3895615,6
바이노블 대전점,5.0,2.0,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 서구 둔산동 1423,36.3492852,127.3870962,6
초선,,,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 서구 둔산동 1469,36.3522563,127.3889736,6
킨록앤더슨 갤러리아 타임월드점,5.0,1.0,"['department_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']",대전 서구 둔산동 1036,36.352308,127.3785493,6
치키타 대전 갤러리아 타임월드점 4F,,,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 서구 둔산동 1036,36.35186789999999,127.3782468,6
갤러리아백화점 타임월드점,4.2,3874.0,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 서구 둔산동 1036,36.35193750000001,127.3781875,6
Goalstudio_galleria_tw,,,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 서구 둔산동 1036,36.35179,127.3780799,6
미미우 롯데백화점 대전,4.2,5.0,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 서구 괴정동 423-1,36.340733,127.389494,6
알레르망 롯데대전점,4.0,1.0,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 서구 괴정동 423-1,36.3406603,127.3895254,6
한국상품권교환소,,,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 서구 만년동 303,36.3693143,127.3805705,6
The Animals Observatory - Daejeon Shinsegae Art & Science,,,"['clothing_store', 'department_store', 'store', 'point_of_interest', 'establishment']",대전 유성구 도룡동 3-1,36.3751241,127.3823474,6
신세계백화점 대전신세계아트앤사이언스,4.5,3219.0,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 유성구 도룡동 3-1,36.3751677,127.3819045,6
09맥가,,,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 유성구 전민동 368-17,36.397499,127.4027976,2
메종 갤러리아 대전,4.8,43.0,"['department_store', 'store', 'point_of_interest', 'establishment']",대전 유성구 도룡동 397-1,36.3842253,127.3788806,6
천냥마트,,,"['department_store', 'point_of_interest', 'store', 'establishment']",대전 중구 산성동 37-1,36.3087344,127.3925649,3
